"Latitude_WGS84";"Name";"AdmArea";"District";"Location";"NumberOfAccessPoints";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"global_id";"geoData";
"55.789192625";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Новослободская улица, дом 67/69";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.591123023";"870358683";"{type=Point, coordinates=[37.591123023, 55.789192625]}";
"55.789183825";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Новослободская улица, дом 67/69";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.59113929";"870358684";"{type=Point, coordinates=[37.59113929, 55.789183825]}";
"55.734724371";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Новоспасский переулок, дом 3, корпус 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.656696999";"870358685";"{type=Point, coordinates=[37.656696999, 55.734724371]}";
"55.733664112";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Новоспасский переулок, дом 3, корпус 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.657529723";"870358686";"{type=Point, coordinates=[37.657529723, 55.733664112]}";
"55.733993694";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Новоспасский переулок, дом 3, корпус 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.65726359";"870358687";"{type=Point, coordinates=[37.65726359, 55.733993694]}";
"55.752092281";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Новый Арбат, дом 11, строение 2";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.596969981";"870358688";"{type=Point, coordinates=[37.596969981, 55.752092281]}";
"55.752288633";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Новый Арбат, дом 13";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.594493176";"870358689";"{type=Point, coordinates=[37.594493176, 55.752288633]}";
"55.752288815";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Новый Арбат, дом 13";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.594509103";"870358690";"{type=Point, coordinates=[37.594509103, 55.752288815]}";
"55.752288451";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Новый Арбат, дом 13";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.594477249";"870358691";"{type=Point, coordinates=[37.594477249, 55.752288451]}";
"55.752938301";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Новый Арбат, дом 16";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.591585726";"870358692";"{type=Point, coordinates=[37.591585726, 55.752938301]}";
"55.752938119";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Новый Арбат, дом 16";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.591569798";"870358694";"{type=Point, coordinates=[37.591569798, 55.752938119]}";
"55.753179941";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Новый Арбат, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.600149656";"870358696";"{type=Point, coordinates=[37.600149656, 55.753179941]}";
"55.753165964";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Новый Арбат, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.598923219";"870358697";"{type=Point, coordinates=[37.598923219, 55.753165964]}";
"55.753165782";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Новый Арбат, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.598907291";"870358698";"{type=Point, coordinates=[37.598907291, 55.753165782]}";
"55.752847299";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Новый Арбат, дом 30/9";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.582888955";"870358699";"{type=Point, coordinates=[37.582888955, 55.752847299]}";
"55.752838317";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Новый Арбат, дом 30/9";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.582889281";"870358700";"{type=Point, coordinates=[37.582889281, 55.752838317]}";
"55.752708008";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Новый Арбат, дом 7, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.597378097";"870358701";"{type=Point, coordinates=[37.597378097, 55.752708008]}";
"55.75270819";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Новый Арбат, дом 7, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.597394024";"870358702";"{type=Point, coordinates=[37.597394024, 55.75270819]}";
"55.753026359";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Новый Арбат, дом 8";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.596139738";"870358703";"{type=Point, coordinates=[37.596139738, 55.753026359]}";
"55.753017013";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Новый Арбат, дом 8";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.596108205";"870358706";"{type=Point, coordinates=[37.596108205, 55.753017013]}";
"55.75295626";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, улица Новый Арбат, дом 8";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.594724113";"870358708";"{type=Point, coordinates=[37.594724113, 55.75295626]}";
"55.731327878";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Оболенский переулок, дом 9А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.580021792";"870358709";"{type=Point, coordinates=[37.580021792, 55.731327878]}";
"55.74274116";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, 1-й Обыденский переулок, дом 8";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.603597921";"870358710";"{type=Point, coordinates=[37.603597921, 55.74274116]}";
"55.742732177";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, 1-й Обыденский переулок, дом 8";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.603598242";"870358711";"{type=Point, coordinates=[37.603598242, 55.742732177]}";
"55.742224914";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, 2-й Обыденский переулок, дом 13";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.602453484";"870358712";"{type=Point, coordinates=[37.602453484, 55.742224914]}";
"55.743933902";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Овчинниковская набережная, дом 18/1, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.632946995";"870358713";"{type=Point, coordinates=[37.632946995, 55.743933902]}";
"55.745062186";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Овчинниковская набережная, дом 18/1, строение 5";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.632588924";"870358714";"{type=Point, coordinates=[37.632588924, 55.745062186]}";
"55.744466105";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Овчинниковская набережная, дом 20, строение 1";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.634744477";"870358715";"{type=Point, coordinates=[37.634744477, 55.744466105]}";
"55.743425605";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Овчинниковская набережная, дом 22/24, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.633299302";"870358716";"{type=Point, coordinates=[37.633299302, 55.743425605]}";
"55.743666253";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Большой Овчинниковский переулок, дом 12, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.631506696";"870358717";"{type=Point, coordinates=[37.631506696, 55.743666253]}";
"55.743978521";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Большой Овчинниковский переулок, дом 12, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.6313046";"870358718";"{type=Point, coordinates=[37.6313046, 55.743978521]}";
"55.743969716";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Большой Овчинниковский переулок, дом 12, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.631320839";"870358719";"{type=Point, coordinates=[37.631320839, 55.743969716]}";
"55.743521399";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Большой Овчинниковский переулок, дом 17";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.630603742";"870358720";"{type=Point, coordinates=[37.630603742, 55.743521399]}";
"55.744244765";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Большой Овчинниковский переулок, дом 24, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.628587087";"870358721";"{type=Point, coordinates=[37.628587087, 55.744244765]}";
"55.745285213";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Средний Овчинниковский переулок, дом 1, строение 13";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.630828717";"870358722";"{type=Point, coordinates=[37.630828717, 55.745285213]}";
"55.745249104";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Средний Овчинниковский переулок, дом 1, строение 13";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.63081405";"870358723";"{type=Point, coordinates=[37.63081405, 55.745249104]}";
"55.745634227";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Средний Овчинниковский переулок, дом 1, строение 4";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.629892489";"870358724";"{type=Point, coordinates=[37.629892489, 55.745634227]}";
"55.743082653";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Озерковская набережная, дом 2/1";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.636401722";"870358725";"{type=Point, coordinates=[37.636401722, 55.743082653]}";
"55.740682888";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Озерковская набережная, дом 22/24, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.637982746";"870358727";"{type=Point, coordinates=[37.637982746, 55.740682888]}";
"55.738552043";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Озерковская набережная, дом 28, строение 1";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.638694093";"870358729";"{type=Point, coordinates=[37.638694093, 55.738552043]}";
"55.737800135";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Озерковская набережная, дом 30";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.638959187";"870358730";"{type=Point, coordinates=[37.638959187, 55.737800135]}";
"55.742593548";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Озерковская набережная, дом 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.636864816";"870358731";"{type=Point, coordinates=[37.636864816, 55.742593548]}";
"55.735714902";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Озерковская набережная, дом 48-50, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.639732548";"870358732";"{type=Point, coordinates=[37.639732548, 55.735714902]}";
"55.735723709";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Озерковская набережная, дом 48-50, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.639716315";"870358733";"{type=Point, coordinates=[37.639716315, 55.735723709]}";
"55.740929937";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Озерковский переулок, дом 10";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.635951134";"870358740";"{type=Point, coordinates=[37.635951134, 55.740929937]}";
"55.74093892";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Озерковский переулок, дом 10";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.635950821";"870358741";"{type=Point, coordinates=[37.635950821, 55.74093892]}";
"55.740405008";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Озерковский переулок, дом 9";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.634806632";"870358742";"{type=Point, coordinates=[37.634806632, 55.740405008]}";
"55.740404831";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Озерковский переулок, дом 9";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.634790709";"870358743";"{type=Point, coordinates=[37.634790709, 55.740404831]}";
"55.78049311";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Олимпийский проспект, дом 16, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.622769668";"870358744";"{type=Point, coordinates=[37.622769668, 55.78049311]}";
"55.787546823";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Олимпийский проспект, дом 22";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.622728117";"870358746";"{type=Point, coordinates=[37.622728117, 55.787546823]}";
"55.787564788";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Олимпийский проспект, дом 22";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.622727483";"870358747";"{type=Point, coordinates=[37.622727483, 55.787564788]}";
"55.786198352";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Олимпийский проспект, дом 22";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.62268001";"870358748";"{type=Point, coordinates=[37.62268001, 55.786198352]}";
"55.786216317";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Олимпийский проспект, дом 22";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.622679377";"870358749";"{type=Point, coordinates=[37.622679377, 55.786216317]}";
"55.791509603";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Олимпийский проспект, дом 30, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.622715868";"870358750";"{type=Point, coordinates=[37.622715868, 55.791509603]}";
"55.791518585";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Олимпийский проспект, дом 30, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.622715551";"870358751";"{type=Point, coordinates=[37.622715551, 55.791518585]}";
"55.791527568";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Олимпийский проспект, дом 30, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.622715234";"870358752";"{type=Point, coordinates=[37.622715234, 55.791527568]}";
"55.783607897";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Олимпийский проспект, дом 5, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.623265753";"870358753";"{type=Point, coordinates=[37.623265753, 55.783607897]}";
"55.731853313";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Олсуфьевский переулок, дом 1, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.581165287";"870358754";"{type=Point, coordinates=[37.581165287, 55.731853313]}";
"55.731769711";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Олсуфьевский переулок, дом 1, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.580929436";"870358755";"{type=Point, coordinates=[37.580929436, 55.731769711]}";
"55.710111694";"Городской Wi-Fi";"Южный административный округ";"Донской район";"город Москва, улица Орджоникидзе, дом 10";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.593349819";"870358756";"{type=Point, coordinates=[37.593349819, 55.710111694]}";
"55.710312359";"Городской Wi-Fi";"Южный административный округ";"Донской район";"город Москва, улица Орджоникидзе, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.599900335";"870358757";"{type=Point, coordinates=[37.599900335, 55.710312359]}";
"55.710303376";"Городской Wi-Fi";"Южный административный округ";"Донской район";"город Москва, улица Орджоникидзе, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.599900656";"870358758";"{type=Point, coordinates=[37.599900656, 55.710303376]}";
"55.710003494";"Городской Wi-Fi";"Южный административный округ";"Донской район";"город Москва, улица Орджоникидзе, дом 9, корпус 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.598033213";"870358759";"{type=Point, coordinates=[37.598033213, 55.710003494]}";
"55.744223323";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, улица Большая Ордынка, дом 11/6, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.625863716";"870358760";"{type=Point, coordinates=[37.625863716, 55.744223323]}";
"55.74421434";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, улица Большая Ордынка, дом 11/6, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.625864032";"870358761";"{type=Point, coordinates=[37.625864032, 55.74421434]}";
"55.742625363";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, улица Большая Ордынка, дом 17, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.625203033";"870358763";"{type=Point, coordinates=[37.625203033, 55.742625363]}";
"55.742616558";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, улица Большая Ордынка, дом 17, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.625219273";"870358764";"{type=Point, coordinates=[37.625219273, 55.742616558]}";
"55.741192475";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Ордынка, дом 20, строение 10";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.624839253";"870358765";"{type=Point, coordinates=[37.624839253, 55.741192475]}";
"55.741183492";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Ордынка, дом 20, строение 10";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.624839569";"870358766";"{type=Point, coordinates=[37.624839569, 55.741183492]}";
"55.740517344";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Ордынка, дом 22/2";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.624735565";"870358768";"{type=Point, coordinates=[37.624735565, 55.740517344]}";
"55.739015801";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, улица Большая Ордынка, дом 27/6, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.624660947";"870358769";"{type=Point, coordinates=[37.624660947, 55.739015801]}";
"55.739024784";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, улица Большая Ордынка, дом 27/6, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.624660631";"870358770";"{type=Point, coordinates=[37.624660631, 55.739024784]}";
"55.733604447";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, улица Большая Ордынка, дом 51";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.624516792";"870358771";"{type=Point, coordinates=[37.624516792, 55.733604447]}";
"55.733784102";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, улица Большая Ордынка, дом 51";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.624510474";"870358772";"{type=Point, coordinates=[37.624510474, 55.733784102]}";
"55.744123054";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Ордынка, дом 6/2, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.624130815";"870358773";"{type=Point, coordinates=[37.624130815, 55.744123054]}";
"55.732737469";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Ордынка, дом 62, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.624133209";"870358774";"{type=Point, coordinates=[37.624133209, 55.732737469]}";
"55.732720216";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Ордынка, дом 62, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.62419752";"870358775";"{type=Point, coordinates=[37.62419752, 55.732720216]}";
"55.732702251";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Ордынка, дом 62, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.624198152";"870358776";"{type=Point, coordinates=[37.624198152, 55.732702251]}";
"55.731220632";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, улица Большая Ордынка, дом 68";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.624298042";"870358777";"{type=Point, coordinates=[37.624298042, 55.731220632]}";
"55.731229615";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, улица Большая Ордынка, дом 68";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.624297726";"870358778";"{type=Point, coordinates=[37.624297726, 55.731229615]}";
"55.743672244";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Ордынка, дом 8/1, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.624799823";"870358779";"{type=Point, coordinates=[37.624799823, 55.743672244]}";
"55.744356535";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, улица Большая Ордынка, дом 9/4, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.624919128";"870358780";"{type=Point, coordinates=[37.624919128, 55.744356535]}";
"55.744401271";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, улица Большая Ордынка, дом 9/4, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.624901624";"870358781";"{type=Point, coordinates=[37.624901624, 55.744401271]}";
"55.737821379";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, улица Малая Ордынка, дом 15";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.625531209";"870358782";"{type=Point, coordinates=[37.625531209, 55.737821379]}";
"55.735314659";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, улица Малая Ордынка, дом 26, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.625571528";"870358784";"{type=Point, coordinates=[37.625571528, 55.735314659]}";
"55.735332625";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, улица Малая Ордынка, дом 26, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.625570896";"870358785";"{type=Point, coordinates=[37.625570896, 55.735332625]}";
"55.733716799";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, улица Малая Ордынка, дом 33, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.625723237";"870358786";"{type=Point, coordinates=[37.625723237, 55.733716799]}";
"55.73985789";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, улица Малая Ордынка, дом 5/6, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.62603306";"870358787";"{type=Point, coordinates=[37.62603306, 55.73985789]}";
"55.739840103";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, улица Малая Ордынка, дом 5/6, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.626049614";"870358789";"{type=Point, coordinates=[37.626049614, 55.739840103]}";
"55.738894066";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, улица Малая Ордынка, дом 9/12, строение 2";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.625828001";"870358790";"{type=Point, coordinates=[37.625828001, 55.738894066]}";
"55.73462095";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, улица Малая Ордынка, дом 27/5-3, строение 5";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.626217046";"870358791";"{type=Point, coordinates=[37.626217046, 55.73462095]}";
"55.770281643";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, Садовая-Спасская улица, дом 11/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.645128559";"870358793";"{type=Point, coordinates=[37.645128559, 55.770281643]}";
"55.770281467";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, Садовая-Спасская улица, дом 11/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.645112624";"870358794";"{type=Point, coordinates=[37.645112624, 55.770281467]}";
"55.770095051";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, Орликов переулок, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.646952312";"870358795";"{type=Point, coordinates=[37.646952312, 55.770095051]}";
"55.770844263";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, Орликов переулок, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.648074134";"870358802";"{type=Point, coordinates=[37.648074134, 55.770844263]}";
"55.770862755";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, Орликов переулок, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.648121318";"870358803";"{type=Point, coordinates=[37.648121318, 55.770862755]}";
"55.771595392";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, Орликов переулок, дом 8";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.649371291";"870358804";"{type=Point, coordinates=[37.649371291, 55.771595392]}";
"55.771586234";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, Орликов переулок, дом 8";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.649355666";"870358805";"{type=Point, coordinates=[37.649355666, 55.771586234]}";
"55.774431693";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Орликов переулок, дом 8";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.621548587";"870358806";"{type=Point, coordinates=[37.621548587, 55.774431693]}";
"55.771805065";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Оружейный переулок, дом 13, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.599848808";"870358807";"{type=Point, coordinates=[37.599848808, 55.771805065]}";
"55.771795901";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Оружейный переулок, дом 13, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.599833194";"870358808";"{type=Point, coordinates=[37.599833194, 55.771795901]}";
